text,label,subcategory,method
ben de bugün Python çalışacağım!,0,study,subject_prefix+punctuation+typo
aslında bugün Python çalışacağım,0,study,filler
2 saat kitap okuyacağım,0,study,original
2 saat kitap okuyıcam,0,study,future_tense+case_variant
bu akşam sanırım 2 saat kitap inceleyeceğim,0,study,subject_prefix+synonym_swap+time_modifier
2 saat kitap okuyacam!,0,study,punctuation+future_tense
galiba 2 saat kitap okuyacam,0,study,future_tense+typo+filler
2 saat kitap okuyacağım..,0,study,punctuation
2 saat kitap inceleyeceğim,0,study,synonym_swap
2 saat kitap inceleyeceğim sabaha...,0,study,time_modifier+punctuation+synonym_swap
kesin olarak 2 saat kitap okuyacağım...,0,study,punctuation+typo+subject_prefix
ya 2 saat kitap Okuyacağım,0,study,case_variant+subject_prefix
2 saat kitap okuyacağım artık,0,study,filler
evet 2 saat kitap okuyıcam artık,0,study,subject_prefix+future_tense+filler
Matematik soruları çözeceğim,0,study,original
Matematik soruları çözeceğim.,0,study,punctuation
Matematik soruları çözeceğim sanırım,0,study,synonym_swap+filler
valla matematik soruları çözeceğim,0,study,filler+synonym_swap
akşam olunca evet matematik soruları çözeceğim,0,study,subject_prefix+time_modifier
galiba matematik soruları çözecem,0,study,future_tense+case_variant+filler
ben matematik soruları çözeceğim,0,study,subject_prefix
Matematik soruları çözeceğim yani,0,study,filler
yani matematik soruları çözeceğim!,0,study,filler+punctuation+synonym_swap
Matematik soruları çözicem yani,0,study,typo+future_tense+filler
kesin matematik soruları çözecegim bugün içinde,0,study,typo+filler+time_modifier
Matematik soruları çözicem,0,study,typo+future_tense
İngilizce kelime ezberleyeceğim,0,study,original
İngilizce kelime ezberleyeceğim.,0,study,synonym_swap+punctuation
İngilizce kelime ezberleyeceğim bu gece,0,study,time_modifier+punctuation
İngilizce kelime ezberleyecem,0,study,future_tense
İngilizce kelime ezberleyeceğim valla,0,study,filler
İngilizce kelime ezberleyeceğim sabaha,0,study,time_modifier+case_variant
sanırım valla ingilizce kelime ezberleyecem,0,study,filler+subject_prefix+future_tense
ben de i̇ngilizce kelime ezberleyeceğim,0,study,subject_prefix
aslında ingilizce Kelime ezberleyeceğim,0,study,synonym_swap+case_variant+filler
i̇ngilizce kelime ezberleyeceğim bu gece...,0,study,time_modifier+case_variant+punctuation
gece olunca ingilizce kelime ezberleyeceğim,0,study,time_modifier
artık i̇ngilizce kelime ezberleyeceğim galiba,0,study,typo+filler+subject_prefix
Online kursa devam edeceğim,0,study,original
online kursa devam edecem,0,study,typo+future_tense+case_variant
kesin olarak online kursa devam edeceğim,0,study,subject_prefix+synonym_swap
az sonra online kursa devam edeceğim,0,study,time_modifier
Online kursa devam edecegim..,0,study,punctuation+typo
kararımı verdim online kursa devam edeceğim.,0,study,subject_prefix+punctuation+synonym_swap
kararımı verdim online kursa devam edeceğim,0,study,case_variant+subject_prefix
ben de online kursa devam edeceğim,0,study,subject_prefix
bugün ben online kursa devam edeceğim,0,study,typo+subject_prefix
Online kursa devam edeceğim sabaha,0,study,case_variant+time_modifier
bugün online kursa devam edeceğim aslında,0,study,time_modifier+filler
kesin olarak online kursa devam edeceğim aslında,0,study,typo+filler+subject_prefix
Tezimi yazmaya devam edeceğim,0,study,original
galiba karar verdim tezimi yazmaya devam edeceğim,0,study,subject_prefix+filler+typo
kesin olarak tezimi yazmaya devam edeceğim.!,0,study,punctuation+subject_prefix
ben de tezimi yazmaya devam edeceğim,0,study,synonym_swap+subject_prefix
artık tezimi yazmaya devam edeceğim,0,study,typo+subject_prefix
ben tezimi yazmaya devam edeceğim.!,0,study,subject_prefix+punctuation+case_variant
ben de aslında tezimi yazmaya devam edeceğim,0,study,synonym_swap+filler+subject_prefix
yarın tezimi yazmaya devam edeceğim artık.!,0,study,filler+time_modifier+punctuation
Tezimi yazmaya devam edicem,0,study,typo+future_tense
aslında tezimi yazmaya devam edeceğim,0,study,typo+case_variant+filler
Tezimi yazmaya devam edecem bugün içinde,0,study,time_modifier+future_tense
akşam olunca tezimi yazmaya devam edeceğim,0,study,time_modifier
Algoritma çalışacam bugün,0,study,original
kesin olarak algoritma çalışacam bugün galiba,0,study,synonym_swap+filler+subject_prefix
sanırım ya algoritma çalışacam bugün,0,study,subject_prefix+filler+future_tense
Algoritma çalışacam bugün akşama,0,study,time_modifier+future_tense
artık algoritma çalışacam bugün,0,study,case_variant+subject_prefix
ya galiba algoritma çalışacam bugün,0,study,filler+subject_prefix+synonym_swap
bugün ben bu hafta algoritma çalışacam bugün,0,study,time_modifier+subject_prefix
Algoritma çalışacam bugün.!,0,study,punctuation
bence algoritma çalışacam bugün sabaha,0,study,subject_prefix+case_variant+time_modifier
kesin olarak algoritma çalışacam bugün bu hafta,0,study,subject_prefix+time_modifier
Algoritma çalişacam bugün,0,study,typo+synonym_swap
sanırım algoritma çalışacam bugün,0,study,filler
KPSS hazırlığı yapacağım,0,study,original
KPSS hazırlığı yapacağım kesin!,0,study,filler+case_variant+punctuation
karar verdim yarın sabah kPSS hazırlığı yapacağım,0,study,time_modifier+subject_prefix
artık kPSS hazırlığı yapacam yani,0,study,subject_prefix+filler+future_tense
ben de kPSS hazırlığı yapacağım,0,study,subject_prefix+case_variant
kararımı verdim kPSS hazırlığı yapacağım,0,study,subject_prefix+case_variant
bence kPSS hazırlığı yapacağım bu gece,0,study,subject_prefix+time_modifier
KPSS hazırlığı yapacam,0,study,future_tense+synonym_swap
KPSS hazırlığı yapacağım galiba.!,0,study,filler+synonym_swap+punctuation
şimdi kesin kPSS hazırlığı yapacağım,0,study,filler+time_modifier
evet kPSS hazırlığı yapacam,0,study,future_tense+subject_prefix
ya kPSS hazırlığı yapacağım,0,study,subject_prefix+typo
Yarın sınava çalışmaya başlayacağım,0,study,original
akşam olunca yarın sınava Çalışmaya başlayacağım,0,study,time_modifier+case_variant
galiba yarın sınava çalışmaya başlayacağım,0,study,filler
Yarın sınava çalışmaya başlayıcam,0,study,future_tense+synonym_swap
Yarın sınava çalışmaya başlayacağım yarın,0,study,time_modifier+synonym_swap
kesin yarın sınava çalışmaya başlayacağım!,0,study,punctuation+typo+filler
Yarın sınava çalışmaya başlayacağım valla,0,study,case_variant+filler+typo
sanırım yarın sınava çalışmaya başlayacağım bu hafta,0,study,time_modifier+filler
artık yarın sınava çalışmaya başlayacağım. sabaha,0,study,subject_prefix+punctuation+time_modifier
bugün yarın sınava çalışmaya başlayacağım,0,study,typo+synonym_swap+time_modifier
galiba yarın sınava çalışmaya başlayıcam,0,study,filler+future_tense
Yarın sınava çalışmaya başlayacağım..,0,study,punctuation+synonym_swap+typo
Bir saat ders dinleyeceğim,0,study,original
Bir saat ders dinleyeceğim bugün içinde,0,study,time_modifier+punctuation+synonym_swap
yakında bir saat ders dinleyeceğim,0,study,typo+time_modifier+synonym_swap
Bir saat ders dinleyeceğim!,0,study,punctuation+case_variant
ben yani bir saat ders dinleyeceğim,0,study,filler+typo+subject_prefix
ya bir saat ders dinleyeceğim,0,study,subject_prefix
Bir saat ders dinleyecem,0,study,future_tense+synonym_swap
valla kararımı verdim bir saat ders dinleyeceğim..,0,study,subject_prefix+punctuation+filler
Bir saat ders dinleyeceğim...,0,study,case_variant+punctuation
yarın sabah bir saat ders dinleyecem,0,study,time_modifier+punctuation+future_tense
bugün ben bir saat ders dinleyeceğim,0,study,subject_prefix+synonym_swap
Bir saat ders dinleyecegim,0,study,typo
Kodlama egzersizleri çözeceğim,0,study,original
Kodlama egzersizleri çözeceğim akşama,0,study,case_variant+time_modifier
Karar verdim kodlama egzersizleri çözecem,0,study,subject_prefix+future_tense+case_variant
galiba kodlama egzersizleri çözeceğim.,0,study,punctuation+filler
yani kodlama egzersizleri çözecegim bugün içinde,0,study,filler+typo+time_modifier
aslında kodlama egzersizleri çözeceğim az sonra,0,study,time_modifier+filler
Kodlama egzersizleri çözeceğim yani,0,study,filler
kesin kodlama egzersizleri çözeceğim,0,study,filler
Kodlama egzersizleri çözeceğim..,0,study,punctuation
ya kodlama egzersizleri çözeceğim,0,study,typo+subject_prefix+case_variant
şimdi kodlama egzersizleri çözeceğim,0,study,time_modifier
Kodlama egzersizleri çözicem,0,study,future_tense
React öğrenmeye devam edeceğim,0,study,original
React öğrenmeye devam edeceğim...,0,study,case_variant+punctuation+typo
sanırım react öğrenmeye devam edeceğim,0,study,subject_prefix
saatler içinde react öğrenmeye devam edeceğim,0,study,synonym_swap+typo+time_modifier
ben şimdi react öğrenmeye devam edeceğim.,0,study,time_modifier+subject_prefix+punctuation
bugün ben react öğrenmeye devam edecem,0,study,future_tense+subject_prefix+punctuation
kararımı verdim react öğrenmeye devam edicem...,0,study,subject_prefix+punctuation+future_tense
bugün ben react öğrenmeye devam edeceğim az sonra,0,study,case_variant+time_modifier+subject_prefix
ya react öğrenmeye devam edeceğim yarın,0,study,time_modifier+subject_prefix
React öğrenmeye devam edecem...,0,study,punctuation+future_tense
artık bugün ben react öğrenmeye devam edeceğim,0,study,subject_prefix+filler
galiba react öğrenmeye devam edecem,0,study,future_tense+filler+typo
veri yapıları konusunu tekrar edicem,0,study,original
ben veri yapıları konusunu tekrar edicem,0,study,subject_prefix
karar verdim bu akşam veri yapıları konusunu tekrar edicem,0,study,typo+time_modifier+subject_prefix
Veri yapıları konusunu tekrar edicem bu gece,0,study,time_modifier+case_variant
veri yapıları konusunu tekrar edicem az sonra,0,study,time_modifier+synonym_swap
Yakında veri yapıları konusunu tekrar edicem,0,study,time_modifier+case_variant
Veri yapıları konusunu tekrar edicem...,0,study,case_variant+punctuation
valla veri yapıları konusunu tekrar edicem,0,study,filler+typo
bu gece veri yapıları konusunu tekrar edicem,0,study,case_variant+future_tense+time_modifier
bugün ben veri yapıları konusunu tekrar edicem.!,0,study,typo+punctuation+subject_prefix
galiba veri yapıları konusunu tekrar edicem bu hafta,0,study,time_modifier+case_variant+filler
sanırım veri yapıları konusunu tekrar edicem bu hafta sanırım,0,study,subject_prefix+time_modifier+filler
Yeni bir kitap almaya gideceğim,0,study,original
yeni bir kitap almaya gideceğim akşama,0,study,case_variant+time_modifier
yarın sabah yeni bir kitap almaya gidecem galiba,0,study,time_modifier+filler+future_tense
bu akşam yeni bir kitap almaya gideceğim...,0,study,punctuation+typo+time_modifier
kesin olarak yeni bir kitap almaya gideceğim,0,study,subject_prefix
bu hafta yeni bir kitap almaya gidicem,0,study,future_tense+time_modifier
Yeni bir kitap almaya gideceğim...,0,study,punctuation
ben yeni bir kitap almaya gidicem.,0,study,future_tense+punctuation+subject_prefix
yani yeni bir kitap almaya gideceğim,0,study,filler+case_variant
bugün ben yeni bir kitap almaya gideceğim,0,study,subject_prefix
Yeni bir kitap almaya gidecem,0,study,future_tense
Yeni bir kitap almaya uğrayacağım,0,study,synonym_swap
Akşam dersleri bitirip ödev yapacağım,0,study,original
akşam dersleri bitirip ödev yapacağım yarın,0,study,time_modifier+case_variant
bu gece aslında akşam dersleri bitirip ödev yapacağım,0,study,filler+typo+time_modifier
Akşam dersleri bitirip ödev yapıcam bu hafta,0,study,future_tense+time_modifier
Akşam dersleri bitirip ödev yapıcam,0,study,future_tense+synonym_swap
Akşam dersleri bitirip ödev yapacağım.,0,study,punctuation
Akşam dersleri bitirip ödev yapacam,0,study,future_tense
Aksam dersleri bitirip ödev yapacağım,0,study,case_variant+synonym_swap+typo
Akşam dersleri bitirip ödev yapacağım!,0,study,synonym_swap+punctuation
Akşam dersleri bitirip ödev Yapacağım...,0,study,punctuation+synonym_swap+case_variant
ben akşam dersleri bitirip ödev yapacağım.,0,study,punctuation+synonym_swap+subject_prefix
Akşam dersleri bitirip ödev yapacağım aslında,0,study,filler
Tarih konusunu özetleyeceğim,0,study,original
şimdi tarih konusunu özetleyicem,0,study,synonym_swap+time_modifier+future_tense
Tarih konusunu özetleyicem akşama,0,study,future_tense+typo+time_modifier
valla tarih konusunu özetleyeceğim.!,0,study,punctuation+typo+filler
Tarih konusunu özetleyeceğim.,0,study,punctuation+case_variant+typo
bu gece tarih konusunu özetleyeceğim,0,study,case_variant+time_modifier
sanırım tarih konusunu özetleyeceğim,0,study,filler
yakında tarih konusunu özetleyeceğim,0,study,synonym_swap+typo+time_modifier
Tarih konusunu özetleyecem,0,study,future_tense
evet tarih konusunu özetleyecem,0,study,subject_prefix+typo+future_tense
Tarih konusunu özetleyeceğim.! bugün içinde,0,study,punctuation+time_modifier
ben de tarih konusunu özetleyeceğim,0,study,subject_prefix
Fizik problemleri çözeceğim,0,study,original
Fizik problemleri çözeceğim bu hafta,0,study,case_variant+time_modifier
fizik problemleri çözicem sabaha,0,study,future_tense+time_modifier+case_variant
sanırım bugün ben fizik problemleri çözeceğim,0,study,subject_prefix+filler
bugün ben fizik problemleri çözeceğim.!,0,study,subject_prefix+punctuation
Fizik problemleri çözecem..,0,study,punctuation+synonym_swap+future_tense
bu akşam fizik problemleri çözeceğim,0,study,time_modifier
Fizik problemleri çözicem artık,0,study,future_tense+filler+synonym_swap
Fizik problemleri çözeceğim kesin,0,study,filler+synonym_swap
gece olunca fizik problemleri çözeceğim,0,study,time_modifier+typo
bu gece fizik problemleri çözeceğim yani,0,study,synonym_swap+time_modifier+filler
fizik problemleri çözicem,0,study,case_variant+future_tense
Sertifika sınavına hazırlanacağım,0,study,original
Sertifika sınavına hazırlanacagım,0,study,typo
Sertifika sınavına hazırlanıcam valla.,0,study,filler+punctuation+future_tense
Sertifika sınavına hazırlanacam,0,study,future_tense
akşam olunca sertifika sınavına hazırlanacağım,0,study,synonym_swap+time_modifier
ben sertifika sınavına hazırlanacağım,0,study,case_variant+punctuation+subject_prefix
bu akşam sanırım sertifika sınavına hazırlanacağım,0,study,filler+time_modifier
saatler içinde yani sertifika sınavına hazırlanacağım,0,study,filler+time_modifier
Sertifika sınavına hazırlanacağım az sonra,0,study,time_modifier+synonym_swap
Sertifika sınavına hazırlanacağım yani,0,study,filler+synonym_swap
ben yarın sabah sertifika sınavına hazırlanacağım,0,study,typo+time_modifier+subject_prefix
Sertifika sınavına hazırlanacağım artık,0,study,filler+synonym_swap
ingilizce listening yapcam 30 dakika,0,study,original
ingilizce listening yapcam 30 dakika yarın,0,study,future_tense+time_modifier
ingilizce listening yapcam 30 dakika!,0,study,punctuation
ben galiba ingilizce listening yapcam 30 dakika,0,study,synonym_swap+filler+subject_prefix
kararımı verdim ingilizce listening yapcam 30 dakika,0,study,subject_prefix+future_tense+synonym_swap
ben ingilizce listening yapcam 30 dakika,0,study,subject_prefix
saatler içinde ingilizce listening yapcam 30 dakika.,0,study,time_modifier+punctuation
bugün ben ingilizce listening yapcam 30 dakika...,0,study,case_variant+subject_prefix+punctuation
ingilizce listening yapcam 30 dakika az sonra,0,study,time_modifier+future_tense+case_variant
yarın ingilizce listening yapcam 30 dakika,0,study,future_tense+time_modifier
sanırım sanırım ingilizce listening yapcam 30 dakika,0,study,filler+subject_prefix+typo
az sonra ingilizce listening yapcam 30 dakika,0,study,time_modifier+typo
Akademik makale okuyacağım,0,study,original
ben de akademik makale okuyacağım.!,0,study,punctuation+subject_prefix
bugün akademik makale inceleyeceğim aslında,0,study,time_modifier+filler+synonym_swap
bugün ben akademik makale okuyacağım,0,study,subject_prefix
Akademik makale okuyacağım bu gece,0,study,typo+time_modifier
Akademik makale inceleyeceğim,0,study,synonym_swap
sanırım akademik makale okuyacam,0,study,future_tense+subject_prefix
